,Unnamed: 0,Plane,VG,VD,Location,Criteria,Height,Width,inpPotPath,inpChargePath,cmpPotPath,cmpChargePath,tarPotPath,tarChargePath,Pot Mean,Pot STD,Charge Mean,Charge STD
26931,26931,XY,0.2375,0.8,12,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.8_12_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.8_12_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.8_12_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.8_12_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.8_12_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.8_12_charge_5.txt,0.0389056482536382,0.2304366420841923,13.066618051950726,3.1840935236009527
28641,28641,XY,0.33125,0.14375,21,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_21_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_21_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_21_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_21_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_21_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.14375_21_charge_5.txt,0.0160128889305266,0.1385164779354884,12.89929150984454,2.5665598083762498
19693,19693,XY,0.6125,0.8,25,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_25_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_25_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_25_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_25_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_25_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.8_25_charge_4.txt,-0.2432199005544005,0.1787013395592598,12.022607519437244,1.46155866360291
23586,23586,XY,0.51875,0.70625,3,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_3_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_3_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_3_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_3_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_3_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_3_charge_4.txt,-0.1769161062023561,0.1864470579706058,13.602867567417809,1.7649523784857188
22618,22618,XY,0.6125,0.6125,3,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_3_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_3_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_3_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_3_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_3_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_3_charge_4.txt,-0.2416721923076923,0.1579704465653986,14.254238593828145,1.6360032512222908
19552,19552,XY,0.2375,0.51875,24,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.51875_24_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.51875_24_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.51875_24_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.51875_24_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.51875_24_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.51875_24_charge_5.txt,0.0948809618316008,0.2018704386279303,9.374126080482087,2.764639806737552
24559,24559,XY,0.70625,0.425,24,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_24_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_24_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_24_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_24_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_24_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_24_charge_5.txt,-0.2939081216216216,0.09723279772688,13.404287230380902,1.4071913197902008
22272,22272,XY,0.05,0.51875,7,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_7_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_7_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_7_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_7_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_7_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_7_charge_6.txt,0.0662689465627165,0.2251883261251432,12.866028983438754,3.197860623804959
16898,16898,XY,0.425,0.425,16,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_16_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_16_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_16_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_16_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_16_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_16_charge_4.txt,-0.1023274378112612,0.1757829886988355,15.789009893062769,2.4466637509832774
18144,18144,XY,0.2375,0.05,22,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.05_22_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.05_22_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.05_22_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.05_22_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.05_22_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.05_22_charge_5.txt,0.1095713505585585,0.1471761121975986,11.578918312741996,2.9368038907004466
24076,24076,XY,0.14375,0.2375,10,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_10_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_10_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_10_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_10_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_10_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_10_charge_4.txt,0.1347783317082466,0.2176312180702766,13.353319102059723,3.671744405364904
25979,25979,XY,0.14375,0.51875,14,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_14_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_14_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_14_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_14_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_14_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_14_charge_5.txt,0.1216571218714483,0.238314162476426,12.574191502078092,3.4935849504045637
19729,19729,XY,0.425,0.425,13,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_13_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_13_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_13_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_13_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_13_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_13_charge_4.txt,-0.1031882983782744,0.1766672090219677,16.009214369751966,2.4407214584702226
29123,29123,XY,0.05,0.425,8,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_8_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_8_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_8_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_8_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_8_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_8_charge_6.txt,0.0656239396763686,0.2231342798536546,13.420873376877434,3.2745745473375374
25880,25880,XY,0.05,0.51875,22,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_22_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_22_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_22_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_22_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_22_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.51875_22_charge_6.txt,0.0963873243728343,0.2069949497931744,10.415135488894428,2.9211795586956155
26538,26538,XY,0.6125,0.2375,10,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_10_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_10_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_10_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_10_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_10_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_10_charge_4.txt,-0.2012494352044352,0.0907715908223822,17.38536744625788,2.0865867901300184
27582,27582,XY,0.05,0.425,9,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_9_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_9_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_9_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_9_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_9_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.425_9_charge_6.txt,0.0634663686832986,0.2246264108973862,13.597907411427895,3.2756440197513323
26943,26943,XY,0.70625,0.05,12,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_12_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_12_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_12_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_12_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_12_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_12_charge_5.txt,-0.2030360159390159,0.0420752319650542,18.04755090007984,1.9986423265374824
28692,28692,XY,0.425,0.70625,6,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_6_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_6_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_6_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_6_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_6_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_6_charge_5.txt,-0.1176431467179833,0.2112927641780643,14.628879986646371,2.376064168951439
21026,21026,XY,0.70625,0.14375,8,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_8_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_8_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_8_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_8_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_8_pot_9.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_8_charge_9.txt,-0.2375348478863478,0.0544793102919359,17.518399899524105,2.0258671808848114
26126,26126,XY,0.425,0.70625,25,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_25_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_25_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_25_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_25_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_25_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.70625_25_charge_5.txt,-0.0730506769230769,0.1914554312811872,10.449101232143516,1.885828020795275
23655,23655,XY,0.51875,0.70625,25,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_25_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_25_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_25_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_25_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_25_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.70625_25_charge_4.txt,-0.1577967682605683,0.1811264112361533,11.466698178137973,1.5933444209720362
29367,29367,XY,0.6125,0.425,25,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_25_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_25_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_25_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_25_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_25_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_25_charge_4.txt,-0.2188580103950104,0.113906718130366,12.211164510536875,1.443687887555705
19469,19469,XY,0.70625,0.14375,5,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_5_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_5_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_5_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_5_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_5_pot_9.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_5_charge_9.txt,-0.2478635128205128,0.050272341755045,16.128773118941552,1.7610465474723316
18050,18050,XY,0.14375,0.51875,17,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_17_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_17_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_17_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_17_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_17_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_17_charge_5.txt,0.1267508207872488,0.2348228621201324,12.203807940628112,3.494670187905908
17608,17608,XY,0.70625,0.2375,13,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.2375_13_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.2375_13_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.2375_13_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.2375_13_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.2375_13_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.2375_13_charge_6.txt,-0.2433487837837838,0.0811113589856094,17.811469258677644,2.027980124960621
28121,28121,XY,0.14375,0.8,13,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_13_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_13_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_13_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_13_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_13_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_13_charge_4.txt,0.1211315252986833,0.2386991154787266,11.865467334663713,3.613527765675885
23974,23974,XY,0.6125,0.2375,12,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_12_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_12_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_12_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_12_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_12_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_12_charge_4.txt,-0.1993587137907138,0.0905803195371472,17.48311481396213,2.083257029050874
20255,20255,XY,0.33125,0.33125,3,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_3_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_3_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_3_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_3_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_3_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_3_charge_5.txt,0.0063107852612612,0.1658298684856864,12.048660379197864,2.4974573794772703
21267,21267,XY,0.14375,0.8,0,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_0_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_0_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_0_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_0_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_0_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_0_charge_4.txt,0.1909857466978516,0.2132709012343439,6.607020764010667,3.2826722816532463
